session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,tonal,0.35,4.18771708083659,1609.24588170606,1638.72049198701,1651.88473548596,14.1110940652179,43.5857043461692,56.7499478451173
1,atonal,0.3,2.83167343940295,1658.98883663537,1688.46103197871,1699.13919694794,63.8540489945226,93.3262443378662,104.004409307097
1,discord,0.32,4.80917082610904,1707.25560443072,1736.7344731025,1748.2792236579,112.12081678988,141.599685461661,153.144436017054
1,tonal,0.49,2.63310176194864,1755.38402862083,1784.85628083519,1795.58480217763,160.249240979982,189.721493194345,200.450014536789
1,discord,-0.14,2.04280168271362,1803.71408331687,1833.19636952068,1842.42268149345,208.579295676027,238.06158187984,247.287893852605
1,atonal,-0.04,2.64903618883181,1864.54098153273,1894.01270221114,1907.70986986801,269.406193891889,298.877914570301,312.575082227169
1,tonal,0.24,3.46911376644857,1915.8125056871,1945.28697392921,1956.64897404684,320.677718046256,350.152186288371,361.514186405999
1,discord,0.06,4.15169802987657,1964.75455828142,1994.2268263087,2005.22196092378,369.619770640573,399.092038667855,410.08717328294
1,atonal,0.28,2.80846090936029,2012.33370304118,2041.81573651574,2050.89230931841,417.198915400339,446.680948874899,455.757521677569
1,discord,0.02,2.21610709284505,2058.99921129608,2088.47105847783,2096.64635908971,463.864423655239,493.336270836986,501.511571448864
1,atonal,0.21,3.20605534853894,2119.80771908935,2149.28661383858,2162.75125060755,524.672931448509,554.151826197733,567.616462966704
1,tonal,0.39,3.26774375750392,2170.85639346754,2200.32813994598,2209.85537894407,575.7216058267,605.193352305138,614.72059130323
1,discord,0.29,3.55800039282258,2217.98711996289,2247.46657565454,2257.112461189,622.852332322047,652.3317880137,661.977673548154
1,tonal,0.16,2.46504402094433,2264.21737601008,2293.68757199038,2302.29751892556,669.082588369241,698.55278434954,707.162731284719
1,atonal,0.31,2.69914454892569,2309.40291923095,2338.87511318719,2348.13485089251,714.268131590103,743.740325546351,753.000063251671
2,atonal,0.2,3.35315459373669,2492.83323087303,2522.30797708958,2532.53507332755,13.1110663232575,42.5858125398081,52.8129087777779
2,discord,0.23,2.53073115599545,2540.64297623513,2570.11298606688,2578.68934275968,60.9208116853551,90.3908215171068,98.9671782099103
2,atonal,0.15,2.29784100972029,2586.79720821562,2616.26801895774,2623.89296985447,107.075043665845,136.545854407974,144.170805304704
2,tonal,0.34,3.11110627168091,2631.00352267406,2660.48665944636,2669.49748491392,151.281358124288,180.76449489659,189.775320364151
2,discord,0.35,2.31154415077253,2677.60569686693,2707.07466498809,2714.98471390272,197.883532317162,227.352500438323,235.262549352945
2,tonal,0.37,3.74496455687404,2738.10837146928,2767.59063742146,2778.11940916283,258.386206919509,287.868472871691,298.397244613065
2,atonal,0.14,2.27901170932819,2786.2290797881,2815.71435213646,2825.39054520719,306.506915238326,335.992187586693,345.668380657418
2,tonal,0.36,2.15252030156626,2833.52684339775,2863.00249233767,2870.04443762609,353.804678847977,383.280327787899,390.322273076315
2,atonal,0.14,2.49276489687691,2878.15660752451,2907.63812250183,2916.06526628952,398.434442974736,427.915957952064,436.343101739752
2,discord,0.16,2.55267976234973,2924.20132423471,2953.67563240572,2961.51894026823,444.479159684939,473.953467855947,481.79677571846
2,tonal,0.37,2.3742529090232,2984.64575653434,3014.12572101353,3022.40122031333,504.923591984571,534.403556463763,542.679055763558
2,discord,0.14,2.55763891508832,3030.53272441581,3060.0124156367,3067.65477489064,550.81055986604,580.290251086928,587.932610340871
2,tonal,0.24,2.77567768059453,3075.76806944811,3105.24927676711,3113.10851961135,596.045904898343,625.527112217336,633.386355061575
2,atonal,0.06,2.22272687929581,3121.22433286135,3150.70300761683,3158.99664599706,641.502168311577,670.98084306706,679.274481447286
2,discord,0.15,1.90405998033748,3166.11302934433,3195.58957268504,3203.816580981,686.390864794565,715.867408135273,724.094416431228
