session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.43,6.20424991358414,2050.34836840759,2079.82111241129,2094.85305958601,16.132251282932,45.6049952866288,60.6369424613513
1,atonal,0.54,6.38461199155063,2102.95893762425,2132.43011753191,2147.36253349157,68.7428204995904,98.2140004072535,113.146416366915
1,discord,0.2,4.26352549132571,2154.47221912436,2183.95549428264,2197.20252130727,120.256101999703,149.739377157985,162.986404182611
1,tonal,0.43,4.26822443751735,2205.30964718232,2234.78045063055,2247.22774741874,171.093530057666,200.56433350589,213.011630294082
1,discord,0.16,4.51688408100927,2255.33452651833,2284.80543011531,2300.77057446545,221.118409393675,250.589312990653,266.554457340793
1,tonal,0.42,4.58812368953477,2323.90323522085,2353.37746758482,2366.80788223394,289.687118096186,319.161350460157,332.591765109284
1,atonal,0.53,4.73321426451184,2374.91414033809,2404.38649512101,2415.54794156861,340.698023213426,370.170377996348,381.331824443952
1,discord,0.26,5.23622926906864,2423.65347172171,2453.12566615566,2466.88970321014,389.43735459705,418.909549030999,432.673586085482
1,tonal,0.55,5.10487294424638,2474.00970555157,2503.48347240416,2518.08231589413,439.79358842691,469.267355279504,483.866198769474
1,atonal,0.42,4.84531983516717,2526.19416984452,2555.67619827567,2569.22426607055,491.978052719858,521.460081151006,535.008148945886
1,tonal,0.45,4.93245452109295,2591.34447203852,2620.81280561321,2633.72610314822,557.128354913864,586.596688488553,599.509986023562
1,atonal,0.35,5.23947980352023,2640.84519277664,2670.31990591011,2682.14975068231,606.629075651979,636.103788785449,647.933633557655
1,discord,0.43,4.35409297688057,2690.3033705465,2719.7776550655,2731.2398418371,656.087253421842,685.561537940843,697.023724712441
1,tonal,0.53,3.98490056421724,2739.3448612593,2768.81709786114,2780.39692030101,705.128744134641,734.600980736484,746.180803176352
1,atonal,0.32,4.20057381628794,2788.503647523,2817.9738650594,2829.4361403281,754.287530398338,783.757747934746,795.220023203439
2,discord,0.33,3.33561761264355,2985.27819520296,3014.75157227993,3027.2979536364,13.1110533152023,42.5844303921785,55.1308117486424
2,atonal,0.21,4.66734995303341,3035.40538633838,3064.87588545646,3076.20460584392,63.238244450622,92.7087435687026,104.03746395616
2,tonal,0.43,4.09704053499991,3083.33081491123,3112.81582588876,3124.9110759527,111.163673023477,140.648684001002,152.743934064947
2,atonal,0.19,3.19409605069995,3133.02421630133,3162.50650217858,3171.91695227093,160.857074413576,190.339360290825,199.749810383179
2,tonal,0.43,4.32764427384973,3179.02897017676,3208.51032863772,3218.78794098048,206.861828289,236.34318674996,246.620799092725
2,atonal,0.29,5.00213391746911,3241.93922912648,3271.41239342203,3283.42457661491,269.77208723872,299.245251534274,311.257434727149
2,discord,0.43,3.00862721859994,3291.53885716125,3321.01876332658,3337.70343762675,319.37171527349,348.851621438826,365.53629573899
2,atonal,0.44,3.96645627106045,3345.8436980357,3375.31323089864,3388.49422771441,373.676556147941,403.146089010881,416.32708582665
2,tonal,0.42,3.22455042642287,3396.60878457143,3426.08881446625,3436.83307616465,424.441642683676,453.921672578495,464.665934276896
2,discord,0.42,2.84854928567074,3444.97444902928,3474.44428233848,3485.40620667041,472.807307141522,502.27714045072,513.239064782651
2,atonal,0.33,4.59144774038396,3508.53591484082,3538.01302904758,3548.82463287576,536.368772953068,565.845887159821,576.657490988
2,discord,0.42,3.2391618797792,3556.94185352315,3586.41930396339,3595.9307084373,584.774711635398,614.252162075638,623.76356654954
2,tonal,0.55,4.86488102272597,3604.07333219036,3633.55789596625,3644.71982346077,631.906190302605,661.390754078497,672.552681573019
2,discord,0.45,3.80461644137358,3651.83939801999,3681.31435500597,3692.90922139754,679.672256132239,709.147213118211,720.742079509788
2,tonal,0.45,3.15983463526754,3700.05377128022,3729.53652488821,3738.24638451906,727.886629392466,757.369383000458,766.0792426313
