session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,atonal,0.33,3.28730270666347,1429.33603687229,1458.81130720307,1469.94054276439,18.1303826881776,47.6056530189526,58.7348885802749
1,discord,0.43,2.95400617756241,1478.10801801447,1507.5851897739,1517.87962103478,66.9023638303552,96.3795355897819,106.673966850667
1,atonal,0.57,2.69871621662969,1524.9844587198,1554.45565598734,1565.83518159004,113.778804535687,143.250001803222,154.629527405927
1,discord,0.46,2.86293873094473,1572.95990548895,1602.44552465171,1611.88851730178,161.754251304839,191.239870467598,200.682863117665
1,tonal,0.62,3.03220527439771,1618.99525364126,1648.46546718163,1659.92757371157,207.789599457145,237.259812997516,248.721919527456
1,discord,0.44,2.49745995320336,1682.08178750939,1711.56677665398,1720.89393640118,270.87613332527,300.361122469869,309.688282217063
1,tonal,0.61,2.53115163768598,1727.99983382612,1757.47076837803,1767.71590037113,316.794179642005,346.265114193913,356.510246187016
1,atonal,0.36,2.97917805239922,1774.85950456326,1804.34289688509,1814.78757041584,363.653850379149,393.13724270097,403.58191623172
1,tonal,0.62,4.53446429592077,1822.89318848002,1852.36463348257,1863.19363834239,411.687534295903,441.158979298452,451.987984158273
1,discord,0.37,4.51697525812415,1870.29962259942,1899.76979757858,1910.08174728365,459.093968415309,488.564143394462,498.876093099538
1,atonal,0.59,2.6657219630797,1932.19966193741,1961.6701423547,1968.66262430444,520.994007753299,550.464488170583,557.456970120325
1,discord,0.36,2.43469311096851,1976.78341579146,2006.25630836545,2014.49924431111,565.577761607343,595.050654181337,603.293590126996
1,tonal,0.64,2.03164100450158,2021.60633158541,2051.0760488235,2059.60256701191,610.400677401296,639.87039463938,648.396912827789
1,atonal,0.47,1.94657135295347,2067.71207393323,2097.19764787672,2103.98871793108,656.506419749112,685.991993692605,692.783063746963
1,tonal,0.66,3.24678707383282,2111.11500591735,2140.59890230918,2150.62656734703,699.909351733229,729.393248125063,739.420913162914
2,discord,0.43,3.33670156780136,2314.97281822575,2344.44817871765,2353.124457022,14.1104107518659,43.585771243761,52.2620495481096
2,atonal,0.32,2.65780914583229,2361.25596824997,2390.73558101767,2398.77829463988,60.3935607760832,89.8731735437868,97.9158871659929
2,tonal,0.72,2.5169985613029,2406.88448585136,2436.35622575013,2448.23515351526,106.022078377475,135.493818276242,147.372746041372
2,discord,0.56,4.29687643044235,2455.3442850889,2484.82880539569,2494.47277217423,154.481877615017,183.966397921798,193.61036470034
2,tonal,0.66,1.99604234298749,2502.58277095913,2532.06701662127,2543.88000997598,201.720363485245,231.204609147386,243.017602502096
2,atonal,0.51,4.19883106802445,2567.03328914976,2596.50304827809,2608.31526236331,266.170881675876,295.640640804202,307.452854889423
2,tonal,0.51,2.77756031223907,2616.42709766086,2645.90961444886,2653.73578408825,315.564690186973,345.047206974974,352.873376614367
2,discord,0.51,2.51148430724788,2660.87972451201,2690.36242550611,2698.20506938523,360.01731703812,389.500018032224,397.342661911338
2,atonal,0.4,1.9893498911697,2706.32098662342,2735.7996722574,2743.85926598307,405.458579149534,434.937264783508,442.996858509185
2,tonal,0.55,2.96904144582004,2751.9965286582,2781.4703627917,2791.41403539532,451.13412118431,480.607955317813,490.551627921428
2,atonal,0.4,2.13797841570704,2813.54344767243,2843.019952517,2850.62907632292,512.681040198542,542.157545043108,549.766668849028
2,discord,0.65,2.23287840344346,2858.76862631628,2888.24000362864,2895.56546363067,557.906218842396,587.377596154751,594.703056156781
2,tonal,0.52,2.12274950910796,2903.68154981693,2933.15984179359,2939.96829241498,602.819142343043,632.297434319706,639.105884941095
2,atonal,0.58,2.57087884620341,2948.10386089332,2977.57960228127,2986.05611267421,647.241453419436,676.717194807385,685.193705200327
2,discord,0.59,3.72297898996112,2994.17208262199,3023.65006805084,3033.5276142702,693.309675148099,722.787660576952,732.665206796315
