session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.53,2.87789413002974,1635.82149724233,1665.30478182867,1674.38137115023,15.1199162086268,44.6032007949689,53.6797901165337
1,atonal,0.48,3.59203859885019,1682.59551714486,1712.07564027412,1722.92091946357,61.8939361111588,91.374059240421,102.219338429873
1,discord,0.44,3.19885193278606,1731.0286489709,1760.49816890159,1770.04204521527,110.327067937204,139.796587867895,149.340464181572
1,atonal,0.99,2.46705950924297,1778.14783085372,1807.61971299984,1817.18045772328,157.446249820023,186.91813196614,196.47887668958
1,tonal,0.46,2.097535500503,1825.28867576395,1854.7579548957,1862.18347658743,204.587094730246,234.056373861997,241.481895553734
1,atonal,0.55,2.44975166915538,1885.31861611627,1914.78994259387,1922.315448556,264.617035082574,294.088361560167,301.613867522297
1,discord,0.3,3.11779340505018,1930.42108910476,1959.89322897233,1968.58674573823,309.719508071063,339.191647938631,347.885164704534
1,tonal,0.34,2.51534219388486,1976.69309481292,2006.16426898796,2013.82340809845,355.99151377922,385.462687954256,393.121827064748
1,atonal,0.93,2.14861872122856,2020.92926780754,2050.39978588868,2058.89288719319,400.22768677384,429.698204854983,438.191306159486
1,tonal,0.83,3.26764996600105,2066.99782309989,2096.47052834561,2105.28039594226,446.296242066186,475.768947311914,484.57881490856
1,discord,0.53,2.86511736035391,2128.4008997225,2157.87030868594,2165.79650297794,507.699318688799,537.168727652235,545.094921944245
1,tonal,0.51,2.13083316711345,2173.90441669092,2203.37383536399,2211.466462228,553.202835657219,582.672254330289,590.764881194296
1,atonal,0.41,2.80022426482174,2219.57262737445,2249.04418771554,2257.45392903145,598.871046340755,628.342606681836,636.752347997746
1,tonal,0.82,3.1728486986467,2265.5711795292,2295.04818697539,2304.341865698,644.869598495505,674.346605941686,683.640284664296
1,discord,0.37,2.48495020483097,2312.51360583377,2341.9862117638,2350.73072602823,691.812024800071,721.284630730104,730.029144994529
2,atonal,0.41,4.5862541532988,2509.95596319993,2539.43025472256,2550.07513343119,15.1126789242953,44.586970446926,55.2318491555561
2,tonal,0.96,2.97812779932428,2557.1841063266,2586.66782756909,2595.91213668281,62.34082205097,91.82454329346,101.068852407174
2,discord,0.59,2.36406247789273,2604.01972304238,2633.48913616709,2640.69784670817,109.176438766743,138.645851891451,145.854562432538
2,atonal,0.54,3.88205151821239,2648.80594934289,2678.27623106378,2687.56909168031,153.962665067258,183.432946788151,192.72580740468
2,tonal,0.74,1.56485966664695,2695.67650881482,2725.14671563282,2733.38958688833,200.83322453919,230.303431357184,238.546302612696
2,discord,0.69,3.54745805923085,2756.51135042432,2785.99607703014,2795.18997732662,261.66806614869,291.152792754507,300.346693050982
2,tonal,0.63,3.31670470531753,2803.31205184834,2832.78398282005,2842.2444924871,308.468767572707,337.940698544415,347.401208211468
2,discord,0.53,2.34845604323345,2850.36900357231,2879.83918597751,2887.89823026648,355.525719296678,384.995901701877,393.054945990851
2,tonal,0.74,1.47669729270274,2896.04327223569,2925.52577588998,2932.50091950241,401.199987960055,430.682491614345,437.657635226777
2,atonal,0.45,2.81117423606338,2940.61254451521,2970.09550590942,2977.12039281298,445.769260239573,475.252221633789,482.27710853735
2,discord,0.49,3.14479340255275,3000.24425418492,3029.7270391412,3037.71953581288,505.400969909289,534.883754865568,542.876251537244
2,atonal,0.62,2.67373463345939,3044.8337111306,3074.3131174114,3082.28901893018,549.990426854965,579.469833135765,587.445734654546
2,discord,0.5,2.78269670957161,3090.41198118994,3119.8833010095,3127.30890814602,595.568696914306,625.040016733863,632.46562387039
2,tonal,0.74,1.49092745599046,3135.42391876975,3164.90320520592,3172.22869075007,640.580634494116,670.059920930285,677.385406474441
2,atonal,0.47,2.65734088613681,3180.344353029,3209.82295035852,3219.23356443189,685.501068753369,714.979666082887,724.390280156254
