session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.48,3.48581242039654,2623.34315291815,2652.81809276696,2665.56530769694,13.126467437909,42.601407286722,55.3486222166975
1,tonal,0.61,3.05906232115012,2673.77752619035,2703.25935322181,2714.53761498635,63.5608407101136,93.0426677415708,104.32092950611
1,discord,0.53,3.96831441018003,2722.6430580134,2752.11520010031,2762.52730030263,112.426372533162,141.898514620076,152.310614822396
1,atonal,0.63,3.34643532953123,2769.65156642763,2799.1207143406,2808.69712098232,159.434880947396,188.904028860365,198.480435502086
1,discord,0.48,2.63257354979214,2816.80220558515,2846.2756667953,2855.08484278853,206.585520104909,236.058981315058,244.86815730829
1,atonal,0.59,3.99905483641123,2878.20408292916,2907.67458353296,2921.93980830962,267.98739744892,297.457898052719,311.723122829379
1,tonal,0.63,3.86900704004074,2930.04366006624,2959.51653897572,2969.79431220692,319.826974586002,349.299853495482,359.577626726685
1,atonal,0.65,4.57129715449628,2977.91292122129,3007.38862535707,3018.56801058184,367.696235741056,397.171939876833,408.351325101597
1,tonal,0.54,3.71632774955287,3026.67355181491,3056.14559319904,3066.27323550275,416.456866334673,445.9289077188,456.056550022513
1,atonal,0.52,4.05034889491799,3074.37859419469,3103.85013261974,3115.4966469857,464.161908714454,493.633447139502,505.279961505461
1,tonal,0.63,2.5596849861613,3138.65281675117,3168.13549850791,3176.34494143287,528.436131270933,557.918813027667,566.12825595263
1,discord,0.55,2.91649270237758,3184.45207532346,3213.92331607885,3227.12028850376,574.235389843223,603.706630598612,616.903603023526
1,tonal,0.59,5.65050474842792,3235.22692969975,3264.69711182753,3278.61128475945,625.010244219509,654.480426347287,668.394599279214
1,discord,0.51,3.64857613754793,3286.71908833742,3316.18965413449,3325.06563158261,676.502402857186,705.972968654249,714.848946102375
1,atonal,0.47,2.60208446438992,3332.20185526153,3361.67576533422,3369.40147175869,721.985169781288,751.459079853979,759.184786278456
2,tonal,0.58,4.23836598498383,3623.87069485198,3653.34552789481,3662.78938498341,15.1281755013733,44.6030085442035,54.0468656328048
2,atonal,0.47,2.71778835603982,3669.9281720059,3699.40027442202,3707.39237632769,61.1856526552947,90.6577550714137,98.6498569770811
2,tonal,0.59,2.53411008562034,3715.51379253617,3744.98740493921,3755.26421247788,106.771273185568,136.2448855886,146.521693127273
2,atonal,0.31,6.30862628919931,3763.38098470677,3792.85859581481,3805.422423486,154.638465356162,184.116076464208,196.679904135392
2,discord,0.46,3.45956117444439,3813.5360983414,3843.01603476826,3851.10947502224,204.793578990793,234.273515417652,242.366955671634
2,tonal,0.64,2.63928429449879,3873.2372205255,3902.7152011545,3910.6409637839,264.494701174895,293.972681803894,301.898444433289
2,atonal,0.48,5.20790686074542,3918.75636972846,3948.2346155692,3958.16294154217,310.013850377858,339.492096218597,349.420422191564
2,discord,0.53,2.84296912863283,3966.30970544574,3995.78984716202,4005.20103216192,357.567186095137,387.047327811419,396.45851281131
2,atonal,0.43,4.17294829175808,4013.31780605531,4042.79538664737,4053.10584805753,404.575286704709,434.052867296759,444.363328706924
2,tonal,0.68,5.16509014563417,4061.24892979018,4090.73451972124,4102.86280202859,452.506410439579,481.992000370632,494.120282677985
2,discord,0.52,2.71888055123782,4125.99604041094,4155.46938482805,4164.53020098666,517.253521060338,546.726865477449,555.787681636059
2,tonal,0.5,3.13415386220004,4171.65162357577,4201.12305020131,4208.74885058731,562.909104225164,592.3805308507,600.006331236702
2,discord,0.52,5.98609275142371,4216.87062161359,4246.34307551849,4256.52153638602,608.128102262985,637.600556167879,647.779017035416
2,atonal,0.49,2.01565775701238,4264.66021105417,4294.13178415648,4300.35639020192,655.917691703562,685.389264805875,691.613870851317
2,discord,0.47,2.6133789889609,4307.47996638802,4336.9505385657,4344.02584982191,698.737447037412,728.20801921509,735.283330471306
