session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,atonal,0.3,3.34616487888707,1875.2603270546,1904.74450669106,1916.99054445664,14.1016398781794,43.5858195146393,55.83185728022
1,discord,0.5,3.96351997887541,1924.09827451037,1953.56759531694,1966.24808372944,62.9395873339454,92.4089081405218,105.089396553016
1,tonal,0.64,3.76726418983526,1974.35327262669,2003.82574629826,2015.9042283623,113.19458545027,142.667059121839,154.745541185879
1,atonal,0.43,1.56513294742399,2023.02741785767,2052.49782559122,2062.82578347238,161.868730681246,191.339138414798,201.667096295962
1,tonal,0.74,2.52046685150344,2069.94368370037,2099.42003263555,2108.71299385406,208.784996523944,238.261345459126,247.554306677637
1,discord,0.31,3.37172042396196,2131.84322285221,2161.3203499472,2171.41401708567,270.684535675784,300.161662770781,310.255329909247
1,tonal,0.67,1.79939567082329,2179.52057865129,2208.99286700708,2219.08689839646,318.361891474866,347.834179830654,357.928211220038
1,atonal,0.88,1.64272976798384,2226.21433794829,2255.69709192939,2263.33883075731,365.055650771865,394.538404752962,402.180143580888
1,discord,0.3,2.85189496479143,2270.45963417334,2299.93304163668,2308.10910078016,409.300946996915,438.774354460256,446.950413603732
1,atonal,0.6,1.74236057900634,2316.22183103085,2345.70282589916,2354.36284662789,455.063143854426,484.544138722733,493.204159451467
1,discord,0.19,2.43433218907012,2377.48004248947,2406.95331512726,2414.02860243607,516.321355313044,545.794627950836,552.869915259645
1,atonal,0.46,3.87287032500899,2421.14477240282,2450.62225376166,2460.99935194961,559.986085226396,589.463566585237,599.84066477319
1,tonal,0.74,1.6997687436633,2469.10478774963,2498.57727723406,2505.78580714176,607.946100573205,637.418590057641,644.627119965335
1,discord,0.69,1.2640422475597,2512.89305975768,2542.36271762813,2551.23934226215,651.734372581257,681.20403045171,690.080655085727
1,tonal,0.53,2.22628082886149,2558.385476514,2587.86635653091,2596.09259685662,697.226789337576,726.707669354488,734.9339096802
2,tonal,0.53,1.80050368162483,2764.07768670426,2793.55090469054,2802.27677826856,13.1122622451294,42.5854802314097,51.3113538094331
2,discord,0.35,3.28100280248691,2810.38522350803,2839.85457954679,2851.73353560865,59.4197990488974,88.8891550876651,100.768111149519
2,atonal,0.48,1.56630337746174,2858.87104213492,2888.34404595387,2896.32057493387,107.905617675795,137.378621494743,145.355150474745
2,discord,0.35,2.8915528186044,2904.43452388548,2933.91522052855,2941.07298833898,153.469099426351,182.949796069417,190.107563879847
2,atonal,0.29,2.74154524506957,2949.20429594153,2978.68407710246,2988.0777948976,198.238871482397,227.718652643329,237.11237043847
2,tonal,0.58,1.74221715347448,3011.20282728625,3040.68448213395,3047.17652770388,260.237402827119,289.719057674818,296.211103244746
2,discord,0.28,1.57911652090115,3055.3013667316,3084.77101544723,3090.27755753805,304.335942272472,333.805590988104,339.312133078922
2,tonal,0.89,2.08873352201408,3097.39323453154,3126.87119388302,3136.14813471902,346.427810072411,375.905769423895,385.182710259891
2,discord,0.7,4.40692293138272,3143.28114789253,3172.75911029562,3183.67017176109,392.315723433403,421.793685836492,432.704747301963
2,tonal,0.65,2.45515302700005,3190.78616390237,3220.26375317714,3229.82467240997,439.820739443243,469.298328718007,478.859247950844
2,atonal,0.15,1.41882558622819,3251.95468724078,3281.43024470005,3286.72063729763,500.989262781655,530.464820240923,535.7552128385
2,discord,0.28,2.7398072161086,3294.83638364583,3324.31578002684,3333.22587801672,543.870959186697,573.350355567713,582.260453557592
2,atonal,0.36,1.695442397031,3341.36805322447,3370.8535378391,3378.61272775392,590.402628765336,619.888113379966,627.647303294791
2,tonal,0.73,1.53455223768833,3386.73060412388,3416.20662459518,3426.30066652648,635.765179664755,665.241200136046,675.335242067347
2,atonal,0.3,2.70961683466157,3434.42969235916,3463.91185543816,3471.85460673384,683.464267900032,712.946430979027,720.88918227471
