session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.71,3.76928992331523,1705.58362866806,1735.05740058652,1751.90728325252,15.1292801803866,44.6030520988461,61.4529347648458
1,atonal,0.43,4.61712246928801,1759.26227193802,1788.73511644765,1802.96599408489,68.8079234503493,98.2807679599791,112.51164559722
1,discord,0.58,3.09901968753547,1810.07149536975,1839.54204313464,1853.40609493193,119.617146882083,149.087694646965,162.951746444262
1,atonal,0.47,1.71550021125222,1861.51181093843,1890.98383123878,1907.34985339839,171.057462450761,200.52948275111,216.895504910717
1,tonal,0.78,4.98576179158772,1915.45547619239,1944.92746819609,1959.79280471677,225.001127704723,254.473119708422,269.338456229103
1,atonal,0.84,6.6029178284698,1982.90993398281,2012.38286144046,2029.84928288799,292.455585495136,321.928512952789,339.394934400319
1,discord,0.3,4.5513044616855,2037.9539649571,2067.42675647986,2084.22766041912,347.499616469428,376.972407992194,393.773311931447
1,tonal,0.63,4.3795499001717,2091.37019591546,2120.85341752789,2135.56909251257,400.91584742779,430.399069040217,445.114744024897
1,discord,0.24,4.55220218677641,2143.6726002707,2173.14581041744,2187.56023011279,453.218251783033,482.691461929768,497.105881625124
1,tonal,0.88,7.65474147819987,2195.68261617509,2225.15465811405,2243.07204243832,505.228267687417,534.70030962638,552.617693950648
1,atonal,0.56,5.62161803018171,2265.20343377072,2294.67840413553,2310.65997830035,574.749085283049,604.224055647857,620.205629812684
1,tonal,0.51,4.89341761666219,2318.79028936653,2348.27104889301,2363.11918881827,628.335940878864,657.816700405336,672.664840330603
1,discord,0.24,5.06885185233477,2371.22542859021,2400.6968665899,2412.54256579041,680.771080102542,710.242518102226,722.088217302735
1,atonal,0.35,3.49917731652022,2419.65016296928,2449.12015229146,2459.8141667455,729.195814481613,758.665803803789,769.359818257828
1,tonal,0.58,5.76874396442145,2467.9211003402,2497.39181400113,2514.626035914,777.466751852528,806.937465513456,824.171687426326
2,tonal,0.54,4.11976002222218,2661.08998279176,2690.5657981722,2704.91354763144,14.1104487599005,43.5862641403437,57.9340135995881
2,atonal,0.25,6.17020851024427,2713.03484371788,2742.50785218163,2755.33693514546,66.055309686024,95.5283181497725,108.357401113608
2,tonal,0.65,2.79243436356046,2763.46700347078,2792.94802848641,2803.61029049285,116.487469438922,145.968494454552,156.630756460996
2,atonal,0.17,7.21574836177751,2811.71978659887,2841.20450821116,2855.86851434543,164.740252567019,194.224974179306,208.888980313575
2,tonal,0.8,4.77775644740905,2863.98166959666,2893.46277173453,2908.36101448483,217.002135564806,246.483237702676,261.381480452976
2,atonal,0.32,7.7946550957422,2930.4877138443,2959.96795876013,2975.01555178329,283.508179812445,312.988424728275,328.03601775143
2,discord,0.14,4.40082121316664,2983.17303290429,3012.64356901761,3024.33833943607,336.193498872432,365.664034985755,377.358805404212
2,atonal,0.37,4.35762637713924,3032.45439010039,3061.93266229585,3072.32717224642,385.474856068533,414.953128263995,425.347638214567
2,discord,0.33,3.79440098073246,3080.4899944988,3109.97185648494,3125.72123971507,433.51046046694,462.992322453087,478.741705683213
2,tonal,0.59,4.18104557230254,3133.8626613776,3163.33149664033,3175.37743541914,486.88312734574,516.351962608474,528.397901387281
2,discord,0.24,4.52418406471406,3198.52345584211,3228.00119400765,3240.94787507417,551.543921810255,581.021659975799,593.968341042317
2,atonal,0.23,3.53678467386635,3249.06804817199,3278.5415698593,3291.85523572635,602.088514140138,631.562035827439,644.875701694495
2,discord,0.24,6.21996067874716,3298.97593758314,3328.44931667752,3343.94732273466,651.996403551282,681.469782645661,696.967788702808
2,tonal,0.34,3.08485499492235,3352.06827731937,3381.54237159771,3393.07045310981,705.088743287517,734.562837565856,746.090919077957
2,discord,0.51,3.87846949523373,3401.21624660475,3430.69814770685,3441.32627452134,754.236712572892,783.718613674995,794.346740489484
