session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,atonal,0.33,5.73136867382709,1700.8148066874,1730.28471675857,1745.66732073324,16.1176626270462,45.5875726982122,60.9701766728795
1,tonal,0.61,3.3312535995392,1752.82354267902,1782.29485261724,1795.67454394739,68.1263986186677,97.5977085568884,110.977399887037
1,atonal,0.43,3.71820115695664,1803.78010185794,1833.25256531326,1845.53205601244,119.082957797589,148.555421252902,160.834911952083
1,discord,0.28,3.12546842559095,1852.64498888651,1882.12670461418,1892.03697579889,167.947844826154,197.429560553825,207.339831738533
1,tonal,0.48,3.40174991704771,1900.14177274326,1929.61500104865,1939.67670616774,215.444628682904,244.917856988297,254.979562107383
1,discord,0.33,3.93703927284878,1962.80822459349,1992.28384454651,2008.7335522556,278.111080533137,307.586700486154,324.036408195243
1,atonal,0.28,3.01840827957858,2016.83811145006,2046.31081598434,2055.05490441732,332.140967389703,361.613671923984,370.357760356965
1,discord,0.2,3.90356619323939,2062.17283059445,2091.64795340878,2101.42631472651,377.47568653409,406.950809348429,416.729170666156
1,tonal,0.43,3.05540072373697,2109.54284464305,2139.02023093645,2149.7985978026,424.845700582697,454.323086876095,465.101453742245
1,atonal,0.51,2.43283662003159,2157.90421730065,2187.37752439364,2196.53769320995,473.20707324029,502.680380333284,511.840549149594
1,tonal,0.51,2.50490008954876,2219.6669856085,2249.14467040704,2258.52117139411,534.969841548143,564.447526346688,573.824027333751
1,discord,0.24,2.83622165727138,2266.64145010248,2296.11590044798,2304.99274848889,581.944306042122,611.418756387622,620.295604428531
1,atonal,0.28,3.33448305900311,2313.0974566585,2342.57075182238,2351.68104031817,628.40031259814,657.873607762023,666.983896257811
1,discord,0.23,4.186017808217,2359.80326014224,2389.27644933125,2404.22478269602,675.106116081883,704.57930527089,719.527638635667
1,tonal,0.6,2.88869752995015,2412.3899384347,2441.86890408663,2453.23096502607,727.692794374343,757.171760026278,768.533820965717
2,atonal,0.29,2.63483305350746,2584.48579381839,2613.96062034695,2624.72245846173,14.1116933564263,43.5865198849897,54.3483579997701
2,discord,0.27,3.24369615949036,2632.83298664938,2662.31661491838,2672.27748882825,62.4588861874217,91.9425144564157,101.903388366289
2,atonal,0.02,6.22282465763419,2680.3961332487,2709.87333533447,2723.16913895137,110.022032786739,139.499234872503,152.795038489407
2,tonal,0.4,2.32983847431387,2731.27849531214,2760.74743884806,2768.79007792205,160.904394850175,190.373338386096,198.415977460085
2,discord,0.27,3.32180435817645,2776.91001956374,2806.38588226025,2815.21148506864,206.535919101774,236.011781798286,244.837384606675
2,tonal,0.34,3.46122373792969,2838.3357652995,2867.81853938881,2878.68102561485,267.961664837534,297.444438926846,308.306925152887
2,discord,0.27,2.73399280036756,2886.81823450298,2916.29178711368,2925.50287269588,316.444134041016,345.917686651715,355.128772233915
2,tonal,0.43,4.29434299461718,2933.61486622198,2963.09760036265,2976.06019012225,363.240765760016,392.723499900683,405.686089660292
2,atonal,0.01,4.15927330088016,2984.17471844529,3013.65593592459,3023.44994074284,413.800617983325,443.281835462632,453.075840280882
2,discord,0.15,2.75665505566576,3031.58301244955,3061.06059404743,3069.63783086632,461.208911987589,490.686493585468,499.263730404356
2,atonal,0.02,3.18334180392776,3092.77361408722,3122.24490072207,3131.37197708057,522.39951362526,551.870800260109,560.99787661861
2,tonal,0.68,3.35460247215815,3139.49010632997,3168.96663511463,3181.09526253472,569.116005868011,598.592534652671,610.721162072758
2,atonal,0.26,2.36784572499528,3189.23317274348,3218.70672479934,3229.60182798336,618.859072281521,648.332624337378,659.227727521396
2,tonal,0.47,3.08599944293746,3236.72118870519,3266.19655287591,3274.63871195585,666.347088243223,695.822452413951,704.264611493891
2,discord,0.23,3.65437709522303,3282.75810791016,3312.23424081486,3322.99510629114,712.3840074482,741.860140352899,752.621005829173
