session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,tonal,0.36,5.53733339473547,1830.94802542731,1860.42195921465,1878.75644338334,15.1289192671211,44.6028530544645,62.9373372231494
1,discord,0.27,4.98448383577852,1885.86282745404,1915.3337021185,1931.23321685344,70.0437212938486,99.5145959583097,115.414110693255
1,atonal,0.28,3.98728884090087,1938.35238005142,1967.82799806249,1983.64261110994,122.533273891233,152.0088919023,167.823504949749
1,discord,0.61,3.40199765412399,1991.74807802636,2021.22060944985,2034.06803503718,175.928971866168,205.40150328966,218.24892887699
1,tonal,0.81,4.23519542099893,2042.17262197375,2071.64618346193,2088.12836664421,226.35351581356,255.827077301736,272.309260484024
1,atonal,0.82,3.68483821353948,2110.26157400986,2139.73460839787,2152.26518409112,294.442467849665,323.91550223768,336.446077930927
1,tonal,0.73,2.24827776957682,2159.37033280549,2188.84160140797,2201.80497127581,343.551226645304,373.022495247777,385.985865115625
1,discord,0.62,2.66532135909438,2209.91105656395,2239.38315077173,2254.98194293558,394.091950403759,423.564044611539,439.162836775391
1,atonal,0.26,3.73311282051873,2263.08955098834,2292.56006944406,2304.30591977869,447.270444828151,476.740963283868,488.486813618496
1,tonal,0.69,2.89960378713295,2312.41292333078,2341.88383572452,2352.92899184049,496.593817170593,526.064729564328,537.1098856803
1,discord,0.48,1.9490901696372,2376.04853787964,2405.51950825439,2417.89896710562,560.229431719446,589.700402094197,602.079860945432
1,atonal,0.74,2.71581949649408,2425.00620813021,2454.47726478294,2465.03860037707,609.187101970023,638.658158622751,649.219494216879
1,discord,0.1,2.4158445753601,2473.14411445508,2502.61576978262,2511.02553633829,657.325008294894,686.796663622434,695.206430178096
1,atonal,0.19,1.99047862914085,2518.15753414777,2547.63614913938,2555.34603598485,702.338427987579,731.817042979194,739.52692982466
1,tonal,0.71,2.73208774941304,2563.45169404443,2592.92331524917,2601.766862489,747.632587884244,777.104209088982,785.947756328809
2,tonal,0.69,1.95297434298482,2749.56720471572,2779.04287654649,2789.45517789908,13.1095522200922,42.5852240508611,52.9975254034543
2,atonal,0.45,1.27959389984244,2797.56336742654,2827.03293210839,2836.0266285453,61.1057149309163,90.5752796127636,99.5689760496789
2,tonal,0.39,3.1538985437619,2844.14604780299,2873.62050009044,2883.01430633064,107.688395307367,137.162847594816,146.556653835014
2,atonal,0.19,3.95875302527566,2890.12893369302,2919.60830576692,2930.95364098598,153.671281197396,183.150653271296,194.495988490351
2,discord,0.45,1.92344008868531,2938.06873857719,2967.547650132,2977.25923812388,201.611086081561,231.089997636373,240.801585628255
2,tonal,0.75,2.397874898601,3000.39542443769,3029.86619312728,3039.75973942387,263.93777194207,293.408540631655,303.302086928248
2,atonal,-0.05,4.36380175707382,3047.87082855706,3077.35522750198,3088.56660881511,311.41317606144,340.897575006355,352.108956319487
2,discord,0.63,1.87421531431028,3096.68064499305,3126.16193432443,3135.38822508176,360.222992497424,389.704281828806,398.93057258613
2,atonal,0.66,2.66609869312379,3143.51286512783,3172.98304263297,3183.97822715687,407.055212632207,436.525390137347,447.520574661241
2,discord,0.24,3.2575380871458,3192.09358580137,3221.57289351356,3230.96667950202,455.635933305741,485.115241017935,494.509027006392
2,tonal,0.7,2.02081213373458,3253.09629898009,3282.57328800642,3290.18293205291,516.638646484465,546.115635510792,553.725279557282
2,atonal,0.26,2.00750757082278,3298.29699957943,3327.77681913363,3335.45436727452,561.839347083805,591.319166638001,598.996714778892
2,discord,0.28,2.62111818473568,3343.58742011658,3373.06476451939,3381.44030840353,607.129767620958,636.607112023765,644.982655907905
2,tonal,0.66,1.96591909067865,3388.56170900298,3418.0350624253,3427.56149205965,652.104056507356,681.57740992968,691.103839564028
2,discord,0.65,1.79124891667016,3435.69225895155,3465.1728575043,3474.16643548238,699.234606455924,728.715205008673,737.70878298676
