session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.62,4.83577696420616,1813.91578191333,1843.38861456935,1859.03749739574,14.1126605795725,43.5854932355905,59.2343760619879
1,tonal,0.88,4.65553446258491,1867.15678076011,1896.63223722958,1910.64636082511,67.3536594263496,96.82911589582,110.843239491358
1,atonal,0.57,4.23188596370892,1917.75301559612,1947.22243601854,1960.13561520214,117.949894262369,147.419314684783,160.33249386838
1,tonal,0.98,3.11562839056205,1967.25873802285,1996.7297308469,2007.14089500946,167.455616689094,196.926609513139,207.337773675699
1,atonal,0.64,2.44902192346126,2015.24702906807,2044.71776805522,2055.48005133331,215.443907734312,244.914646721467,255.67692999955
1,discord,0.52,5.21290035140191,2077.60240570792,2107.08461812251,2120.71521442836,277.799284374159,307.281496788753,320.912093094608
1,tonal,1.06,2.68134731628015,2127.83863963401,2157.30930704748,2172.22327603832,328.03551830025,357.506185713726,372.420154704567
1,atonal,0.86,4.8172235681559,2179.33024318129,2208.80042289503,2219.92856613782,379.527121847532,408.997301561274,420.125444804067
1,discord,0.53,3.08381832824307,2228.03399389182,2257.50599817959,2270.68604870838,428.230872558066,457.702876845829,470.882927374627
1,tonal,0.7,5.51741279454291,2278.82684578951,2308.29693978129,2319.65945187322,479.023724455754,508.493818447532,519.85633053946
1,discord,0.53,3.05086891280371,2342.7759335996,2372.24924591024,2383.71152505481,542.972812265842,572.446124576487,583.908403721052
1,atonal,0.61,3.75252040613123,2391.83181156037,2421.30478875084,2433.40075851456,592.028690226613,621.50166741708,633.597637180806
1,tonal,0.73,2.65257802571432,2441.50526690741,2470.97805517665,2481.10597038237,641.70214557365,671.174933842893,681.30284904861
1,discord,0.35,2.06974494524911,2488.27398377164,2517.74922357814,2528.37728817311,688.47086243788,717.946102244387,728.574166839357
1,atonal,0.87,2.73059333749188,2536.48497022063,2565.9554825578,2576.59934856854,736.681848886874,766.152361224042,776.796227234783
2,discord,0.55,2.28248494941363,2751.67537424296,2781.1457503682,2789.3044256115,14.115778473355,43.5861545985936,51.7448298418967
2,tonal,0.83,5.02438609617457,2797.43837741911,2826.9153469229,2838.79509370742,59.878781649506,89.3557511532927,101.235497937818
2,atonal,0.7,2.24301816778825,2846.90689789959,2876.38859986623,2883.981201367,109.347302129983,138.82900409662,146.421605597396
2,tonal,0.93,1.83308074481829,2891.11913827508,2920.59177701636,2927.34930119952,153.559542505471,183.032181246752,189.789705429917
2,discord,0.54,2.09280221223526,2934.46199673369,2963.94258875344,2971.30175019842,196.902400964082,226.382992983836,233.742154428815
2,atonal,0.78,1.45725511605997,2994.42773707602,3023.90771517115,3035.78670849011,256.868141306419,286.348119401544,298.227112720502
2,tonal,0.52,5.36534230389952,3043.91282825063,3073.39762120157,3088.99637526469,306.353232481022,335.83802543196,351.436779495085
2,atonal,0.28,4.71022313510912,3097.11066178745,3126.59062046336,3138.78650098192,359.551066017844,389.031024693752,401.226905212312
2,discord,0.53,5.58135666524322,3145.94694670285,3175.43005711746,3190.44493001731,408.387350933244,437.870461347855,452.885334247701
2,tonal,0.98,5.44248985415106,3198.56115818421,3228.0391341582,3240.23518417877,461.001562414607,490.479538388598,502.675588409169
2,atonal,0.3,2.45807571663318,3263.39509892287,3292.87489863863,3300.60101778883,525.835503153263,555.315302869021,563.041422019225
2,discord,0.48,2.05386751711922,3308.71866661007,3338.19560670762,3346.33747434236,571.159070840466,600.636010938011,608.777878572753
2,tonal,1.06,2.41937599402081,3354.45739354733,3383.93242057471,3393.3587736155,616.897797777721,646.372824805108,655.799177845893
2,atonal,0.38,3.13240797996332,3401.48108443558,3430.95305349134,3440.813824928,663.921488665976,693.393457721733,703.254229158396
2,discord,0.5,2.92347469690139,3448.94643209364,3478.42539678312,3492.25527224769,711.386836324033,740.865801013515,754.695676478088
