session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.93,2.3685971556697,2089.56188260268,2119.03662521278,2127.39546330183,12.1102365612387,41.5849791713372,49.9438172603805
1,atonal,0.31,2.78001985214723,2134.55342019526,2164.02250538749,2171.89834735597,57.1017741538126,86.570859346044,94.4467013145259
1,discord,0.81,1.03286950625989,2179.00363558383,2208.47572273354,2214.31624336135,101.551989542389,131.024076692091,136.864597319905
1,tonal,0.54,2.3354244297916,2221.43688149301,2250.91068448292,2258.75268902817,143.985235451561,173.459038441477,181.301042986721
1,atonal,0.59,3.05091981242003,2265.85815452716,2295.3300044831,2303.03906123427,188.40650848571,217.878358441656,225.587415192829
1,tonal,0.81,0.962521721954545,2325.15855029395,2354.62860229348,2360.51938580411,247.706904252507,277.176956252039,283.06773976266
1,discord,0.5,1.96748475856657,2368.62448427697,2398.09731241441,2404.37101542231,291.172838235521,320.64566637297,326.919369380867
1,tonal,0.31,2.26727158934591,2412.47526193958,2441.94891651002,2449.09090984751,335.023615898139,364.497270468572,371.639263806064
1,discord,0.31,3.34932759037838,2456.19706861807,2485.66787714085,2496.81308105535,378.745422576627,408.216231099403,419.361435013903
1,atonal,0.49,2.15106218415531,2504.9194803487,2534.39091473009,2540.96568097634,427.467834307259,456.939268688649,463.514034934895
1,tonal,0.5,2.05870281924945,2563.12373635373,2592.60504576314,2599.39670614163,485.672090312284,515.15339972169,521.945060100181
1,atonal,0.81,1.04681483462628,2606.50348411273,2635.97368314465,2642.18152979153,529.051838071289,558.522037103205,564.729883750089
1,discord,0.5,2.03264978993684,2650.286583045,2679.75936124692,2686.90134431989,572.834937003558,602.307715205479,609.449698278444
1,tonal,0.81,1.85507905349004,2695.05072256708,2724.52982205197,2733.5734731935,617.599076525639,647.078176010527,656.121827152052
1,atonal,0.57,2.06774336911985,2740.7414643538,2770.21625995104,2776.47423715159,663.289818312354,692.764613909596,699.022591110144
2,atonal,0.31,2.49998335482451,2927.84710490455,2957.31958238363,2964.7610623839,13.1131697186502,42.5856471977277,50.0271271979946
2,discord,0.59,2.03006867799559,2971.87005749244,3001.35575512505,3008.06306108114,57.1361223065323,86.6218199391442,93.329125895234
2,tonal,0.54,1.46215053453125,3015.17167945386,3044.64079377515,3050.46441677523,100.437744267954,129.906858589242,135.730481589326
2,discord,0.48,1.70944375151157,3058.59430879242,3088.0754351049,3095.06733722682,143.86037360652,173.341499918992,180.33340204092
2,atonal,0.54,1.80096475439495,3103.20554822551,3132.67929018312,3138.7363798074,188.471613039608,217.945354997213,224.002444621499
2,discord,0.41,1.67488198570572,3160.86138729773,3190.34216711313,3195.95030194349,246.127452111828,275.608231927221,281.216366757588
2,tonal,0.76,2.46060558479076,3203.0607546146,3232.54330048315,3241.38733185598,288.326819428694,317.809365297249,326.653396670077
2,atonal,0.45,1.62827271900096,3248.51326648261,3277.99773264962,3284.98870291912,333.779331296704,363.263797463718,370.254767733215
2,tonal,0.46,1.62273070768788,3292.10259448357,3321.58324224723,3328.10736082968,377.368659297663,406.849307061326,413.373425643778
2,discord,0.81,0.975304384781339,3336.22094723257,3365.70188795133,3371.8430556881,421.487012046669,450.96795276543,457.109120502195
2,tonal,0.82,3.75514419161118,3394.99006061063,3424.4664222415,3432.79353129626,480.25612542473,509.7324870556,518.059596110354
2,atonal,0.55,5.32593945373083,3440.90857331978,3470.38725778495,3480.5323973381,526.174638133874,555.653322599042,565.798462152197
2,discord,0.46,2.41424738282149,3488.65737791873,3518.12615323327,3525.26899103602,573.923442732827,603.392218047364,610.535055850112
2,tonal,1.01,2.7635400183317,3533.41029470839,3562.88013503676,3569.7380301766,618.676359522484,648.14619985086,655.004094990691
2,atonal,0.45,1.57056111997736,3577.85639901594,3607.33231372384,3613.45670811685,663.122463830034,692.598378537932,698.722772930949
