session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,tonal,0.82,5.24903846367215,1859.99518787965,1889.46531117601,1905.53121469836,12.0981000086549,41.5682233050211,57.6341268273627
1,discord,0.59,3.91334660138818,1912.89031189731,1942.37507518071,1959.75794973601,64.9932240263124,94.4779873097177,111.860861865014
1,atonal,0.97,4.41581535839305,1966.86604461795,1996.33573763652,2011.53361049401,118.968956746955,148.438649765525,163.636522623013
1,tonal,0.76,8.75588712129502,2019.63958672248,2049.11205615638,2066.06129863443,171.742498851482,201.214968285391,218.164210763436
1,discord,0.69,6.71951824422194,2074.16873908354,2103.63907987687,2118.60478360162,226.271651212545,255.741992005876,270.707695730623
1,tonal,0.59,1.51604594956279,2140.72166131062,2170.19409911869,2185.49195871552,292.824573439625,322.2970112477,337.594870844531
1,atonal,0.88,3.03203724746527,2192.59894059004,2222.06883806685,2232.09662663317,344.701852719045,374.171750195858,384.199538762176
1,tonal,0.86,3.78394728139938,2240.20273491337,2269.67505010198,2281.33665561797,392.305647042373,421.777962230986,433.439567746976
1,atonal,0.84,3.24699443607187,2289.44714879234,2318.93186630151,2327.458267215,441.550060921343,471.034778430515,479.561179344002
1,tonal,0.59,3.81295871330622,2334.56805713068,2364.0512124901,2376.64751787137,486.670969259689,516.154124619103,528.750430000377
1,discord,0.63,6.29938207558735,2398.76811022879,2428.23750585355,2444.85363147802,550.8710223578,580.34041798256,596.956543607032
1,atonal,0.46,3.33339344091291,2452.95995975196,2482.43097661686,2493.72631225018,605.062871880971,634.533888745864,645.82922437919
1,discord,0.59,4.11825343278997,2501.83193643318,2531.30443166711,2543.31717132991,653.934848562189,683.407343796121,695.420083458912
1,atonal,0.59,3.16672473983635,2551.42315671322,2580.89488460454,2591.89019371656,703.526068842228,732.997796733551,743.993105845563
1,discord,0.63,4.84713930458747,2600.05013721173,2629.53413564931,2643.29919814639,752.15304934074,781.637047778313,795.4021102754
2,atonal,0.81,4.05270251075854,2856.75252202157,2886.22674308282,2895.60465321441,14.1115465365829,43.585767597835,52.9636777294209
2,tonal,0.82,3.91332940137272,2903.71384196182,2933.18240255359,2944.56043169819,61.0728664768376,90.5414270686069,101.919456213201
2,discord,0.59,2.47875631684474,2952.6715582215,2982.15577526571,2990.29770119024,110.030582736511,139.514799780728,147.656725705257
2,atonal,0.65,6.31773116265413,2997.42190055728,3026.89140992408,3037.80396782155,154.780925072296,184.250434439091,195.162992336561
2,tonal,0.69,2.71093072055919,3045.91501833189,3075.39840256247,3083.57448050406,203.274042846902,232.757427077485,240.933505019076
2,discord,0.6,2.47523835891934,3106.6993268136,3136.18048641643,3142.70544863188,264.058351328618,293.539510931442,300.064473146893
2,tonal,0.81,4.71148750169232,3150.81843220198,3180.30062824442,3189.92721397485,308.177456716994,337.659652759437,347.286238489861
2,discord,0.83,2.42332704885484,3198.07646571871,3227.55503921603,3235.08056847714,355.435490233721,384.914063731049,392.439592992159
2,tonal,0.92,4.62576928454564,3243.19564240392,3272.67511307623,3283.25339395137,400.554666918933,430.034137591243,440.61241846638
2,atonal,0.59,2.67277692579137,3291.36959309203,3320.84853777678,3328.02301889116,448.728617607046,478.207562291796,485.38204340618
2,discord,0.58,1.67127664060445,3351.152246211,3380.63024184331,3386.65495743274,508.511270726019,537.989266358324,544.013981947752
2,atonal,0.59,2.64006221966702,3394.77071714076,3424.24881819251,3431.50755552276,552.129741655774,581.607842707526,588.866580037774
2,tonal,0.87,2.32183835980595,3439.62458941899,3469.10281142569,3476.04455136812,596.98361393401,626.461835940708,633.403575883138
2,discord,0.47,2.23008182768444,3483.16887918044,3512.63829117295,3519.92962308664,640.527903695451,669.997315687968,677.288647601652
2,atonal,0.42,3.37018011189957,3528.04963036613,3557.52489702184,3564.94963280742,685.408654881143,714.88392153686,722.308657322435
