session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.74,6.800940835863,1878.79480656605,1908.27986746071,1925.79797357148,13.1155840470165,42.6006449416818,60.1187510524542
1,atonal,0.48,5.41757172021607,1933.90455151613,1963.37520359024,1979.34094577946,68.225328997105,97.6959810712069,113.661723260433
1,tonal,0.86,3.2478248337502,1986.44750347258,2015.91703255807,2027.37908078611,120.768280953554,150.237810039042,161.699858267079
1,discord,0.46,4.11728323309944,2034.48584571058,2063.95590410987,2074.10020204363,168.806623191551,198.27668159084,208.420979524599
1,tonal,0.81,2.21311788300955,2081.24220989068,2110.7111305982,2118.23600543407,215.562987371653,245.031908079167,252.556782915039
1,atonal,0.46,3.33299220149638,2140.37109669215,2169.84161449588,2178.33454158179,274.691874173121,304.162391976846,312.65531906276
1,discord,0.53,2.5804957850487,2185.44189407788,2214.91138737642,2222.28762989758,319.762671558849,349.232164857392,356.608407378546
1,tonal,0.84,2.14825308413128,2229.39318611123,2258.86362540563,2267.12317448464,363.713963592199,393.184402886596,401.443951965608
1,atonal,0.46,4.20255934875604,2275.24493829805,2304.71745101559,2313.32719998824,409.565715779019,439.03822849656,447.647977469212
1,discord,0.62,2.9992404291479,2320.43390027429,2349.90396699612,2363.10086118912,454.754677755256,484.224744477091,497.421638670094
1,tonal,0.81,2.8834258476636,2386.22050303121,2415.69167859334,2424.86770095546,520.541280512181,550.012456074306,559.18847843643
1,atonal,0.53,2.54929123827606,2432.97409913316,2462.44505026401,2469.90391178992,567.294876614127,596.765827744981,604.224689270886
1,discord,0.47,2.61596619049669,2478.01130367937,2507.48143004611,2514.55763680807,612.332081160341,641.802207527078,648.878414289036
1,tonal,0.89,1.83369365325052,2522.66114817264,2552.13513037404,2559.06018142591,656.981925653607,686.455907855016,693.380958906884
1,atonal,0.75,2.57124111602752,2566.22791952766,2595.70290459563,2607.11561206625,700.548697008628,730.0236820766,741.43638954722
2,discord,0.43,2.73468478502764,2806.89243389195,2836.3643806765,2844.99065627976,15.1136798489242,44.5856266334667,53.2119022367333
2,tonal,0.6,3.04776335789211,2852.0996050398,2881.56769488,2890.17737588521,60.3208509967735,89.7889408369738,98.3986218421778
2,discord,0.6,2.87339163367869,2897.29260983054,2926.7712093794,2936.59900817469,105.513855787511,134.992455336367,144.820254131657
2,tonal,0.68,7.43266909259546,2943.70895924645,2973.1925362315,2985.77233486478,151.930205203418,181.413782188472,193.993580821749
2,atonal,0.59,2.49578893141006,2993.88057398922,3023.34906414379,3030.30737319148,202.101819946191,231.57031010076,238.528619148448
2,discord,0.53,2.39625158163108,3052.44426655777,3081.91307213676,3088.87150546777,260.665512514744,290.134318093733,297.092751424745
2,tonal,0.95,2.70114437755547,3097.00950240342,3126.48242126111,3135.79359619072,305.230748360387,334.703667218077,344.014842147692
2,atonal,0.45,2.03447170015716,3142.94450610833,3172.42048821708,3179.26127351015,351.165752065303,380.641734174053,387.482519467121
2,tonal,0.45,2.27370628133212,3187.37610187016,3216.85557029262,3223.74730952956,395.597347827133,425.076816249595,431.968555486535
2,discord,0.51,1.82347190461587,3231.86109257804,3261.34156997027,3268.28336792276,440.082338535016,469.562815927238,476.504613879726
2,atonal,0.41,1.97419983593863,3291.41041322264,3320.89049668111,3327.51541709678,499.631659179613,529.111742638081,535.736663053751
2,discord,0.65,2.37320895383164,3335.63063855829,3365.1096808665,3372.35164246795,543.851884515265,573.330926823473,580.572888424918
2,atonal,0.62,1.5053690118948,3380.46700541271,3409.94517912473,3415.51910009995,588.688251369676,618.166425081705,623.740346056926
2,tonal,0.78,2.48927071488288,3423.63621188865,3453.11337302448,3461.20713258673,631.857457845617,661.334618981447,669.4283785437
2,atonal,0.41,2.97123839733104,3468.32389482857,3497.7996655447,3505.30845456737,676.545140785536,706.02091150167,713.529700524341
