session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.52,3.15268092751285,1713.3007921994,1742.77424231159,1757.00614456668,13.1112402653453,42.5846903775346,56.8165926326219
1,tonal,0.83,4.54913461730393,1764.16371751139,1793.63306514256,1805.344600083,63.9741655773323,93.4435132085018,105.155048148945
1,atonal,0.57,3.91473314454015,1812.45171095763,1841.92167834418,1858.08766598015,112.26215902357,141.732126410123,157.898114046086
1,tonal,0.78,2.64916796314174,1866.19431772534,1895.66542308708,1912.33177941369,166.004765791278,195.475871153021,212.142227479631
1,atonal,0.48,3.01553105878884,1920.43834987494,1949.90958590131,1961.97223723371,220.24879794088,249.720033967254,261.782685299646
1,tonal,0.69,3.25196856946968,1984.10429256893,2013.57816879762,2023.50567517272,283.914740634867,313.38861686356,323.316123238663
1,atonal,0.45,3.98469725753966,2031.6119346466,2061.08350468617,2074.69819216745,331.422382712541,360.893952752112,374.508640233387
1,discord,0.23,3.64788517491979,2081.80523479685,2111.27507124135,2125.4729066472,381.615682862792,411.085519307293,425.283354713136
1,tonal,0.55,2.14851602708586,2133.57900438545,2163.0506731864,2173.76203030088,433.389452451389,462.861121252337,473.572478366819
1,discord,0.56,5.4167574753501,2180.86874668484,2210.33921620086,2225.23647385265,480.679194750777,510.149664266801,525.046921918589
1,tonal,0.43,5.58408116409737,2247.35597123492,2276.82585345365,2290.45632028426,547.166419300858,576.636301519593,590.266768350197
1,discord,0.51,4.69948466535425,2297.56381760438,2327.03356166816,2341.78148545988,597.374265670323,626.844009734097,641.591933525824
1,atonal,0.78,3.56788513053107,2349.88746612707,2379.36019578056,2390.03746440707,649.697914193008,679.170643846499,689.847912473006
1,discord,0.56,4.39798671049175,2397.1462797477,2426.63208113525,2440.56281084866,696.956727813644,726.442529201186,740.3732589146
1,atonal,0.69,3.32656697685889,2447.74045704324,2477.22250383394,2487.25041529714,747.550905109181,777.032951899879,787.06086336308
2,atonal,0.25,2.40129244242416,2678.15259964357,2707.62698355013,2716.15327987643,15.1122506275242,44.5866345340801,53.1129308603795
2,discord,0.28,2.94424753817839,2723.26483307108,2752.74702467481,2761.25686696732,60.224484055032,89.706675658761,98.2165179512685
2,tonal,0.37,3.77902308352895,2769.3678869615,2798.85208208957,2810.94730803119,106.327537945454,135.81173307352,147.906959015139
2,discord,0.15,4.37875265490584,2819.05893557429,2848.54188203675,2857.48602776193,156.018586558244,185.501533020701,194.445678745886
2,tonal,0.26,3.05611588149441,2864.60062702378,2894.07899245641,2904.04075404866,201.560278007728,231.038643440359,241.000405032613
2,atonal,0.48,3.92641694834128,2927.16594935206,2956.64754866495,2970.59416897295,264.12560033601,293.607199648899,307.5538199569
2,discord,0.62,2.97395085456446,2978.70996363584,3008.18860288161,3018.90015058336,315.669614619792,345.148253865565,355.859801567311
2,atonal,0.58,1.89176252438665,3027.09567841298,3056.57813079113,3063.85402125256,364.055329396935,393.537781775087,400.813672236513
2,tonal,0.86,2.39035378766494,3071.96905994705,3101.44799270276,3111.22542950102,408.928710930999,438.407643686707,448.185080484975
2,discord,0.69,6.1866157250297,3118.34638305876,3147.81993193233,3161.83353686684,455.306034042715,484.779582916281,498.793187850797
2,atonal,0.72,1.98848902861027,3184.96339809047,3214.44024437338,3222.90054285467,521.923049074418,551.399895357328,559.860193838622
2,tonal,0.66,3.80259542679414,3231.01926068787,3260.49435811763,3269.18748266127,567.97891167182,597.454009101582,606.147133645227
2,discord,0.38,4.12165959061713,3277.30700806292,3306.78213628626,3316.31018756894,614.266659046876,643.741787270214,653.269838552891
2,atonal,0.33,4.55246309764516,3324.43021537748,3353.90463451632,3364.64931638263,661.389866361431,690.864285500276,701.608967366579
2,tonal,0.79,2.24941714142369,3372.7702632823,3402.2436229557,3411.47015131575,709.729914266249,739.203273939647,748.429802299697
