session,music_type,valence_rating,RT,PPG_music_start,PPG_response_start,PPG_ITI_start,fMRI_music_start,fMRI_response_start,fMRI_ITI_start
1,discord,0.81,4.63395416565618,2368.09600971183,2397.56606791676,2412.49681067124,15.1004009513199,44.5704591562571,59.501201910738
1,tonal,0.79,4.67395969181234,2420.69795379724,2450.17442478202,2467.0743001384,67.7023450367378,97.1788160215183,114.078691377897
1,discord,0.65,3.83358647668138,2475.18015206355,2504.65247288453,2517.3312993092,122.184543303047,151.656864124026,164.335690548694
1,atonal,0.47,6.5881528358841,2524.45127122347,2553.92474110718,2567.33912081443,171.455662462962,200.929132346671,214.343512053922
1,tonal,1.11,4.60179760905157,2574.44418431943,2603.91518602083,2616.52799737674,221.448575558919,250.91957726032,263.532388616233
1,discord,0.65,3.8517093209739,2639.64567976548,2669.11850881507,2680.01335043334,286.650071004973,316.122900054568,327.017741672833
1,atonal,0.74,5.08551473543776,2688.11854099549,2717.59091924186,2734.10625085132,335.122932234983,364.595310481356,381.110642090818
1,tonal,1,3.30091961082871,2742.21275942338,2771.68374614424,2782.39519796087,389.217150662877,418.688137383739,429.399589200362
1,atonal,0.13,3.23273957694255,2789.50187658977,2818.97184213731,2829.24965565569,436.506267829267,465.976233376805,476.254046895185
1,discord,0.9,3.60283986609284,2837.35538357528,2866.82708575553,2878.05572649089,484.359774814777,513.831476995027,525.060117730383
1,tonal,0.58,3.95178680364552,2901.17370155495,2930.64610671081,2945.15980100297,548.178092794446,577.650497950301,592.164192242468
1,discord,0.48,5.26794411815354,2952.26572977273,2981.73649899838,2993.06512012033,599.270121012229,628.740890237877,640.069511359823
1,atonal,0.36,3.40002530046331,3001.17122810171,3030.64257934899,3041.154625782,648.175619341207,677.646970588488,688.159017021499
1,tonal,0.86,3.84984424401773,3048.2610056324,3077.73128382931,3088.15846884478,695.265396871899,724.735675068805,735.162860084274
1,atonal,0.23,4.13345356602076,3096.2659400551,3125.73607177564,3136.06389032915,743.270331294592,772.740463015132,783.068281568641
2,tonal,1.06,6.23464210524253,3328.10264997391,3357.57307797619,3370.78726387968,17.1007679744944,46.5711959767832,59.785381880265
2,atonal,0.27,3.52931760598585,3378.89810071748,3408.38079223187,3417.37428818171,67.8962187180732,97.3789102324554,106.372406182301
2,discord,NaN,10.016128768264,3425.48611567694,3454.96836887188,3482.06052081781,114.484233677525,143.966486872472,171.058638818402
2,atonal,0.12,3.19412141503926,3490.17292062506,3519.65467003007,3530.14855200618,179.171038625653,208.65278803066,219.146670006772
2,discord,0.62,5.47783504597101,3538.26189891632,3567.74269844427,3579.12214492449,227.260016916913,256.740816444857,268.120262925084
2,atonal,0.74,4.36004862571644,3602.24744630379,3631.72846610112,3642.22227622613,291.245564304376,320.726584101711,331.220394226722
2,tonal,0.31,3.19093666367189,3650.33771042454,3679.81684461603,3693.01334960109,339.335828425126,368.814962616623,382.011467601675
2,discord,0.53,3.83791446501345,3700.14903498982,3729.6242456675,3741.23634489304,389.147152990408,418.622363668092,430.234462893626
2,atonal,0.12,2.65496520214947,3748.35294757339,3777.82977309756,3787.24017325269,437.351065573977,466.82789109815,476.238291253281
2,tonal,1.04,3.92355958661574,3795.35751525033,3824.83370687582,3834.4620352947,484.355633250914,513.831824876404,523.460153295287
2,discord,0.71,2.93613658033792,3857.59415087676,3887.06748732272,3896.52851614722,546.59226887735,576.065605323307,585.526634147805
2,atonal,NaN,10.0085566612506,3904.6476305644,3934.12195572585,3970.43736734248,593.645748564992,623.120073726441,659.43548534307
2,tonal,0.7,2.8689297265737,3977.55674003524,4007.03081690814,4016.82491551948,666.554858035826,696.028934908732,705.823033520064
2,discord,1.12,2.66801491506703,4024.94559900929,4054.41902617072,4068.38386601629,713.943717009875,743.417144171308,757.381984016876
2,tonal,0.84,2.83495497654803,4076.50455699637,4105.97733111732,4115.43795518988,765.502674996955,794.975449117912,804.436073190471
